IdEvent,Posesion,IdGame,IdTeam,IdFrame,DtGame,IdBallPossession,IdSeason,IdCompetition,IdPeriod,IdEventLocal,IdEventType,NaEventType,IdTeamOwning,TeamName,RivalName,IsHomeTeam,IdHomeTeam,IdAwayTeam,NaHomeTeam,NaAwayTeam,IdPlayer,NaPlayer,NaPosition,Minute,Second,Outcome,x,y,VlOptaX,VlOptaY,end_x,end_y,next_IdTeam,New_Outcome,previous_event,head_info,clearance_info,clean_event,next_event,next_events,QtGoalsHome,QtGoalsAway,DsMatchStatus,IdTeamRival,formacion,formacion_rival,time_seconds,lag_team,mismo_equipo,cambio_de_posesion,Posesion_id,opponents_close_to_cone,opponents_close_to_player,player_distance_received_pass,id_receiving_player,pass_reception_frame,long_ball,cross,head_pass,through_ball,corner_taken,fast_break,own_goal,second_yellow,red_card,blocked,throw_in,goal_kick,chipped,lay_off,launch,assist,length,in_swinger,out_swing,straight,is_loss,is_rec,counterpress_5s_flag,save_id,Blocked_x_co-ordinate,Blocked_y_co-ordinate,Deflection,GK_X_Coordinate,GK_Y_Coordinate,Keeper_Saved,xg,xgot
2839413593,2571953_1_208_LaLiga2,2571953,186,1990250,2025-08-24T20:30:00.000Z,1990205-1990700,2025,23,1,462,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,220160,Kylian Mbappé,Forward,36,4,1,66.6,7.4,66.6,7.4,66.6,16.7,186,1,Attempted Tackle,null,Foot Clearance,Clean,Pass,Pass | Pass | Miss,0,0,draw,187,4231,343,2164,187,false,1,208,0,0,2.02299,223255,1990290,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.3,null,null,null,false,false,0,2025_23_2571953_462,null,null,null,null,null,null,null,null
2839356635,2571489_2_128_LaLiga2,2571489,1564,1901273,2025-08-24T18:30:00.000Z,1901147-1901385,2025,102,2,678,1,Pass,1564,Almería,Cultural Leonesa,0,2506,1564,Cultural Leonesa,Almería,503789,Marcos Luna,Defender,76,44,1,61.0,5.4,39.0,94.6,83.5,20.1,1564,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Attempt Saved | Save,0,1,away_winning,2506,4231,3421,4604,1564,true,0,128,1,0,14.04183,248506,1901321,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.7,null,null,null,false,false,0,2025_102_2571489_678,null,null,null,null,null,null,null,null
2861581453,2572023_1_310_LaLiga2,2572023,855,1740807,2025-10-19T17:30:00.000Z,1740613-1740853,2025,23,1,390,13,Miss,855,Levante,Rayo Vallecano,1,855,184,Levante,Rayo Vallecano,439878,Roger Brugué,Forward,48,33,1,89.2,54.1,10.799999999999997,45.9,100,64.9,184,1,Pass,Head,Foot Clearance,Clean,Out,Out | Out | End,0,2,away_winning,184,442,4231,2913,855,true,0,310,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572023_390,0,0,0,98.4,51.3,0,0.09055481851100922,0.0
2861725083,2571579_2_147_LaLiga2,2571579,953,2034264,2025-10-19T20:00:00.000Z,2034056-2034272,2025,102,2,696,1,Pass,953,Eibar,Las Palmas,0,407,953,Las Palmas,Eibar,589574,Malcom Abdulai Ares Djaló,Forward,75,35,1,77.5,85.6,22.5,14.400000000000006,95.1,78.7,953,1,Ball recovery,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,2,0,home_winning,407,4231,4231,4535,953,true,0,147,0,0,2.12398,471773,2034314,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.1,null,null,null,false,false,0,2025_102_2571579_696,null,null,null,null,null,null,null,null
2839399663,2571953_1_88_LaLiga2,2571953,186,1961854,2025-08-24T20:30:00.000Z,1961225-1961909,2025,23,1,232,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,515501,Álvaro Carreras,Defender,17,8,1,88.4,69.0,88.4,69.0,86.0,73.6,186,1,Pass,null,Foot Clearance,Clean,Save,Save | Attempt Saved | Offside Pass,0,0,draw,187,4231,343,1028,186,true,0,88,1,1,4.0902,440077,1961875,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,15,4.0,null,null,null,false,false,0,2025_23_2571953_232,null,null,null,null,null,null,null,null
2849364469,2571540_1_138_LaLiga2,2571540,14705,1301582,2025-09-21T13:00:00.000Z,1301460-1301582,2025,102,1,213,5,Out,14705,Ceuta,Real Zaragoza,1,14705,190,Ceuta,Real Zaragoza,213838,José Matos,Unknown,27,15,0,101.2,75.0,1.2000000000000028,25.0,null,null,190,0,Miss,null,Foot Clearance,Clean,Out,Out | Pass | Pass,0,0,draw,190,433,4231,1635,14705,true,0,138,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571540_213,null,null,null,null,null,null,null,null
2839382115,2571489_2_264_LaLiga2,2571489,1564,1934981,2025-08-24T18:30:00.000Z,1934976-1935108,2025,102,2,848,15,Attempt Saved,2506,Almería,Cultural Leonesa,0,2506,1564,Cultural Leonesa,Almería,488401,Nico Melamed,Forward,99,13,1,91.7,62.0,8.299999999999997,38.0,100,50.8,2506,1,Take On,null,Foot Clearance,Clean,Save,Save | Pass | Ball recovery,0,1,away_winning,2506,4231,3421,5953,1564,true,0,264,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571489_848,null,null,null,null,null,null,null,null
2858666951,2571574_2_193_LaLiga2,2571574,2894,1825295,2025-10-12T17:30:00.000Z,1825109-1826719,2025,102,2,609,1,Pass,2894,Huesca,Cádiz,0,1737,2894,Cádiz,Huesca,54431,Óscar Sielva,Midfielder,88,11,1,67.0,83.5,33.0,16.5,62.4,86.8,2894,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,1,0,home_winning,1737,4231,4231,5291,2894,true,0,193,0,0,0.69721,235652,1825323,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,null,5.3,null,null,null,false,false,0,2025_102_2571574_609,null,null,null,null,null,null,null,null
2839335733,2571489_2_66_LaLiga2,2571489,1564,1871721,2025-08-24T18:30:00.000Z,1871720-1871878,2025,102,2,555,1,Pass,1564,Almería,Cultural Leonesa,0,2506,1564,Cultural Leonesa,Almería,476412,Dion Lopy,Midfielder,57,2,1,65.8,48.0,34.2,52.0,70.5,69.1,1564,1,Clearance,null,Foot Clearance,Clean,Pass,Pass | Goal | Pass,0,0,draw,2506,4231,3421,3422,2506,false,1,66,0,0,3.6009,133020,1871749,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.2,null,null,null,false,false,0,2025_102_2571489_555,null,null,null,null,null,null,null,null
2861724991,2571579_2_147_LaLiga2,2571579,953,2034014,2025-10-19T20:00:00.000Z,2033935-2034055,2025,102,2,692,74,Blocked Pass,407,Eibar,Las Palmas,0,407,953,Las Palmas,Eibar,215404,Lander Olaetxea,Forward,75,28,1,63.2,53.5,36.8,46.5,null,null,953,1,Pass,null,Foot Clearance,Clean,Ball recovery,Ball recovery | Pass | Pass,2,0,home_winning,407,4231,4231,4528,407,false,1,147,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,true,0,2025_102_2571579_692,null,null,null,null,null,null,null,null
2839403761,2571953_1_120_LaLiga2,2571953,186,1968074,2025-08-24T20:30:00.000Z,1967190-1968291,2025,23,1,288,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,520250,Arda Güler,Midfielder,21,16,1,74.3,88.2,74.3,88.2,68.5,74.3,186,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Attempt Saved,0,0,draw,187,4231,343,1276,186,true,0,120,0,0,0.29069,440077,1968111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.2,null,null,null,false,false,0,2025_23_2571953_288,null,null,null,null,null,null,null,null
2853039715,2571551_1_183_LaLiga2,2571551,14705,1519099,2025-09-28T15:15:00.000Z,1518309-1520014,2025,102,1,383,1,Pass,14705,Ceuta,Cádiz,0,1737,14705,Cádiz,Ceuta,213838,José Matos,Unknown,35,33,1,60.3,94.2,60.3,94.2,71.1,73.2,14705,1,Pass,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Pass,0,0,draw,1737,4231,4231,2133,14705,true,0,183,0,0,8.9197,179371,1519139,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.2,null,null,null,false,false,0,2025_102_2571551_383,null,null,null,null,null,null,null,null
2871111047,2571616_2_211_LaLiga2,2571616,182,2062351,2025-11-08T20:00:00.000Z,2061677-2063720,2025,102,2,744,1,Pass,182,Málaga,Córdoba,1,182,952,Málaga,Córdoba,437821,Francisco Javier Montero Rubio,Defender,94,38,1,43.0,58.5,43.0,58.5,47.9,96.3,182,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,2,1,home_winning,952,4231,442,5678,182,true,0,211,0,0,8.69908,200476,2062401,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.2,null,null,null,false,false,0,2025_102_2571616_744,null,null,null,null,null,null,null,null
2843464879,2571517_1_156_LaLiga2,2571517,180,1514213,2025-09-06T15:15:00.000Z,1513882-1514598,2025,102,1,353,1,Pass,180,Deportivo de La Coruña,Sporting de Gijón,1,180,616,Deportivo de La Coruña,Sporting de Gijón,546000,Luismi Cruz,Forward,32,30,1,83.3,6.3,16.700000000000003,93.7,74.2,8.4,180,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,616,3412,4231,1950,180,true,0,156,0,0,0.02236,523890,1514215,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.7,null,null,null,false,false,0,2025_102_2571517_353,null,null,null,null,null,null,null,null
2849352871,2571540_1_74_LaLiga2,2571540,14705,1281907,2025-09-21T13:00:00.000Z,1281170-1281932,2025,102,1,123,14,Post,14705,Ceuta,Real Zaragoza,1,14705,190,Ceuta,Real Zaragoza,218770,Gonzalo Almenara,Defender,14,8,1,93.9,43.5,6.099999999999994,56.5,100,47.2,14705,1,Attempt Saved,null,Foot Clearance,Clean,Out,Out | Out | Deleted event,0,0,draw,190,433,4231,848,14705,true,0,74,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571540_123,0,0,0,99.4,52.5,0,0.5829599499702454,0.0
2844892821,2571977_1_3_LaLiga2,2571977,954,1894564,2025-09-12T20:00:00.000Z,1894508-1897270,2025,23,1,17,13,Miss,954,Elche,Sevilla,0,179,954,Sevilla,Elche,631382,Ali Houary,Forward,2,28,1,73.4,46.8,73.4,46.8,100,32.8,179,1,Attempted Tackle,null,Foot Clearance,Clean,Ball touch,Ball touch | Out | Out,0,0,draw,179,352,3421,148,179,false,1,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2571977_17,0,0,0,96.8,49.3,0,0.09133584797382355,0.0
2839377503,2571489_2_230_LaLiga2,2571489,1564,1927831,2025-08-24T18:30:00.000Z,1927658-1928013,2025,102,2,794,5,Out,1564,Almería,Cultural Leonesa,0,2506,1564,Cultural Leonesa,Almería,431148,Patrick Soko,Midfielder,94,27,0,97.8,-1.0,2.200000000000003,101.0,null,null,2506,0,Miss,null,Foot Clearance,Clean,Out,Out | Pass | Ball touch,0,1,away_winning,2506,4231,3421,5667,1564,true,0,230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571489_794,null,null,null,null,null,null,null,null
2839385175,2571953_1_10_LaLiga2,2571953,186,1939552,2025-08-24T20:30:00.000Z,1939287-1939935,2025,23,1,49,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,576550,Franco Mastantuono,Midfielder,2,15,1,65.2,26.1,65.2,26.1,63.8,38.8,186,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,187,4231,343,135,186,true,0,10,0,0,3.23348,520250,1939582,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.8,null,null,null,false,false,0,2025_23_2571953_49,null,null,null,null,null,null,null,null
-95677151883527,2571551_1_183_LaLiga2,2571551,14705,1518835,2025-09-28T15:15:00.000Z,1518309-1520014,2025,102,1,null,-27,BallDrive,14705,Ceuta,Cádiz,0,1737,14705,Cádiz,Ceuta,95677,Carlos Hernández,Defender,35,23,1,15.6,45.5,null,null,76.8,27.14,14705,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,1737,4231,4231,2123,14705,true,0,183,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571551,null,null,null,null,null,null,null,null
2871432367,2571613_1_11_LaLiga2,2571613,407,1270822,2025-11-09T13:00:00.000Z,1270740-1271814,2025,102,1,17,50,Dispossessed,407,Las Palmas,Racing de Santander,1,407,189,Las Palmas,Racing de Santander,444952,Francisco Jesús Crespo García,Forward,2,18,1,70.1,44.0,29.900000000000006,56.0,null,null,189,1,Tackle,null,Foot Clearance,Clean,Ball touch,Ball touch | Attempt Saved | Save,0,0,draw,189,4231,4231,138,189,false,1,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,false,0,2025_102_2571613_17,null,null,null,null,null,null,null,null
2871802021,2571612_1_2_LaLiga2,2571612,190,1671546,2025-11-09T17:30:00.000Z,1671510-1671738,2025,102,1,11,1,Pass,190,Real Zaragoza,Granada,0,5683,190,Granada,Real Zaragoza,464175,Mario Soberón,Unknown,2,8,1,44.3,8.4,44.3,8.4,47.7,18.2,190,1,Pass,null,Foot Clearance,Clean,BallDrive,BallDrive | Pass | Pass,0,0,draw,5683,4231,433,128,190,true,0,2,0,0,4.12633,494495,1671564,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.6,null,null,null,false,false,0,2025_102_2571612_11,null,null,null,null,null,null,null,null
2858667019,2571574_2_193_LaLiga2,2571574,2894,1825783,2025-10-12T17:30:00.000Z,1825109-1826719,2025,102,2,617,1,Pass,2894,Huesca,Cádiz,0,1737,2894,Cádiz,Huesca,554587,Samuel Ntamack,Forward,88,29,1,91.0,66.8,9.0,33.2,79.0,62.2,2894,1,Pass,null,Foot Clearance,Clean,Miss,Miss | Out | Out,1,0,home_winning,1737,4231,4231,5309,2894,true,0,193,0,0,2.90682,235652,1825806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,13.0,null,null,null,false,false,0,2025_102_2571574_617,null,null,null,null,null,null,null,null
2839408621,2571953_1_154_LaLiga2,2571953,186,1977655,2025-08-24T20:30:00.000Z,1977204-1977763,2025,23,1,371,3,Take On,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,440077,Rodrygo Silva de Goes,Forward,27,40,1,85.3,85.2,85.3,85.2,null,null,187,1,BallDrive,null,Foot Clearance,Clean,Save,Save | Ball touch | Attempt Saved,0,0,draw,187,4231,343,1660,186,true,0,154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2571953_371,null,null,null,null,null,null,null,null
2839419733,2571953_1_236_LaLiga2,2571953,186,2001155,2025-08-24T20:30:00.000Z,1999713-2001372,2025,23,1,534,13,Miss,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,554605,Dean Huijsen,Defender,43,19,1,70.4,55.0,70.4,55.0,100,54.3,187,1,Pass,null,Foot Clearance,Clean,Out,Out | Out | BallDrive,0,1,away_winning,187,4231,343,2599,186,true,0,236,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2571953_534,null,null,null,null,null,null,null,null
2839387361,2571953_1_16_LaLiga2,2571953,186,1942761,2025-08-24T20:30:00.000Z,1941958-1943564,2025,23,1,75,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,520250,Arda Güler,Midfielder,4,23,1,72.4,59.6,72.4,59.6,71.9,65.2,187,1,Pass,null,Foot Clearance,Clean,Out,Out | Out | Miss,0,0,draw,187,4231,343,263,186,true,0,16,0,0,0.0,220160,1942761,null,null,null,null,null,null,null,null,null,null,null,null,null,-1,null,13,3.8,null,null,null,false,false,0,2025_23_2571953_75,null,null,null,null,null,null,null,null
2844924685,2571977_1_165_LaLiga2,2571977,954,1935051,2025-09-12T20:00:00.000Z,1934177-1939803,2025,23,1,257,1,Pass,954,Elche,Sevilla,0,179,954,Sevilla,Elche,440594,Álvaro Núñez,Defender,29,29,1,68.0,81.6,68.0,81.6,91.5,42.7,954,1,Foul,null,Foot Clearance,Clean,Miss,Miss | Out | Out,1,0,home_winning,179,352,3421,1769,179,false,1,165,4,2,8.01364,437463,1935108,-1,-1,null,null,null,null,null,null,null,null,null,null,-1,null,null,13,36.2,-1,null,null,false,false,0,2025_23_2571977_257,null,null,null,null,null,null,null,null
2846525853,2571526_1_258_LaLiga2,2571526,2500,1733632,2025-09-14T17:30:00.000Z,1732492-1734154,2025,102,1,366,70,Injury Time Announcement,14705,Castellón,Ceuta,1,2500,14705,Castellón,Ceuta,-1,null,null,45,0,1,0.0,0.0,100.0,100.0,null,null,14705,1,Card,null,Foot Clearance,Clean,Pass,Pass | Attempt Saved | Save,2,1,home_winning,14705,433,433,2700,14705,false,1,258,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571526_366,null,null,null,null,null,null,null,null
2839385079,2571953_1_10_LaLiga2,2571953,186,1939343,2025-08-24T20:30:00.000Z,1939287-1939935,2025,23,1,47,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,554605,Dean Huijsen,Defender,2,7,1,41.5,74.5,41.5,74.5,44.5,52.2,186,1,Tackle,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Pass,0,0,draw,187,4231,343,127,186,true,0,10,0,0,2.85077,219292,1939369,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.5,null,null,null,false,false,0,2025_23_2571953_47,null,null,null,null,null,null,null,null
2860373115,2572020_1_15_LaLiga2,2572020,178,1470251,2025-10-18T15:15:00.000Z,1469573-1470770,2025,23,1,55,5,Out,178,Barcelona,Girona,1,178,2893,Barcelona,Girona,593109,Lamine Yamal Nasraoui Ebana,Forward,4,6,0,101.0,63.3,1.0,36.7,null,null,2893,0,Miss,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,2893,4231,442,246,178,true,0,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572020_55,null,null,null,null,null,null,null,null
2839393115,2571953_1_50_LaLiga2,2571953,186,1951928,2025-08-24T20:30:00.000Z,1951483-1952080,2025,23,1,150,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,220160,Kylian Mbappé,Forward,10,31,1,77.1,65.9,77.1,65.9,88.0,84.1,186,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | Save | Attempt Saved,0,0,draw,187,4231,343,631,186,true,0,50,0,0,7.05681,515501,1951968,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.9,null,null,null,false,false,0,2025_23_2571953_150,null,null,null,null,null,null,null,null
2843464853,2571517_1_156_LaLiga2,2571517,180,1514189,2025-09-06T15:15:00.000Z,1513882-1514598,2025,102,1,352,1,Pass,180,Deportivo de La Coruña,Sporting de Gijón,1,180,616,Deportivo de La Coruña,Sporting de Gijón,523890,Yeremay Hernández,Midfielder,32,28,1,78.5,11.2,21.5,88.8,84.1,6.3,180,1,Ball touch,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,616,3412,4231,1948,180,true,0,156,0,0,0.58873,546000,1514213,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.8,null,null,null,false,false,0,2025_102_2571517_352,null,null,null,null,null,null,null,null
-500114176489527,2571574_2_17_LaLiga2,2571574,2894,1764895,2025-10-12T17:30:00.000Z,1764895-1765694,2025,102,2,null,-27,BallDrive,2894,Huesca,Cádiz,0,1737,2894,Cádiz,Huesca,500114,José Antonio Abad Martínez,Defender,47,54,1,null,null,null,null,null,null,2894,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,1737,4231,4231,2874,2894,true,0,17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571574,null,null,null,null,null,null,null,null
2846497095,2571526_1_88_LaLiga2,2571526,2500,1689575,2025-09-14T17:30:00.000Z,1689356-1691051,2025,102,1,126,1,Pass,2500,Castellón,Ceuta,1,2500,14705,Castellón,Ceuta,598870,Brian Cipenga,Forward,15,36,1,97.5,75.0,2.5,25.0,91.8,44.3,2500,1,Take On,null,Foot Clearance,Clean,Goal,Goal | BallDrive | Ball touch,0,1,away_winning,14705,433,433,936,2500,true,0,88,1,0,0.0,505183,1689575,null,-1,null,null,null,null,null,null,null,null,null,null,-1,null,null,16,21.7,null,-1,null,false,false,0,2025_102_2571526_126,null,null,null,null,null,null,null,null
2871111303,2571616_2_211_LaLiga2,2571616,182,2063045,2025-11-08T20:00:00.000Z,2061677-2063720,2025,102,2,753,1,Pass,182,Málaga,Córdoba,1,182,952,Málaga,Córdoba,561391,Dani Lorenzo,Midfielder,95,7,1,35.5,50.2,35.5,50.2,30.2,60.3,952,1,Pass,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Miss,2,1,home_winning,952,4231,442,5707,182,true,0,211,0,0,1.13406,200476,2063065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.8,null,null,null,false,false,0,2025_102_2571616_753,null,null,null,null,null,null,null,null
2871110931,2571616_2_211_LaLiga2,2571616,182,2062066,2025-11-08T20:00:00.000Z,2061677-2063720,2025,102,2,741,1,Pass,182,Málaga,Córdoba,1,182,952,Málaga,Córdoba,514201,Diego Murillo,Defender,94,27,1,31.5,17.2,31.5,17.2,55.7,2.2,182,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Pass | BallDrive,2,1,home_winning,952,4231,442,5667,182,true,0,211,0,0,1.53026,246057,2062100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.4,null,null,null,false,false,0,2025_102_2571616_741,null,null,null,null,null,null,null,null
2858668933,2571574_2_231_LaLiga2,2571574,2894,1836723,2025-10-12T17:30:00.000Z,1836320-1836893,2025,102,2,689,1,Pass,2894,Huesca,Cádiz,0,1737,2894,Cádiz,Huesca,485925,Jesús Álvarez,Midfielder,95,47,1,72.1,58.9,27.900000000000006,41.1,75.7,17.9,2894,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | Aerial | Pass,1,0,home_winning,1737,4231,4231,5747,2894,true,0,231,0,0,4.36898,54431,1836761,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.1,null,null,null,false,false,0,2025_102_2571574_689,null,null,null,null,null,null,null,null
2839412513,2571953_1_196_LaLiga2,2571953,186,1988194,2025-08-24T20:30:00.000Z,1987521-1989201,2025,23,1,437,1,Pass,186,Real Madrid,Real Oviedo,0,187,186,Real Oviedo,Real Madrid,102380,Antonio Rüdiger,Defender,34,41,1,61.1,24.3,61.1,24.3,69.4,7.4,186,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | Pass | Pass,0,0,draw,187,4231,343,2081,186,true,0,196,0,0,3.11464,223255,1988228,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.4,null,null,null,false,false,0,2025_23_2571953_437,null,null,null,null,null,null,null,null
2867586343,2571597_2_161_LaLiga2,2571597,950,1812625,2025-11-01T17:30:00.000Z,1812491-1812635,2025,102,2,584,8,Interception,2894,Albacete,Huesca,1,950,2894,Albacete,Huesca,112541,Jon García,Defender,75,53,1,70.4,12.3,70.4,12.3,70.4,12.3,950,1,Pass,null,Foot Clearance,Clean,Pass,Pass | Ball recovery | Attempt Saved,2,1,home_winning,2894,442,4231,4553,2894,false,1,161,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,true,0,2025_102_2571597_584,null,null,null,null,null,null,null,null
2853352641,2571546_2_138_LaLiga2,2571546,2894,2025213,2025-09-28T20:00:00.000Z,2025184-2027508,2025,102,2,656,13,Miss,5683,Huesca,Granada,1,2894,5683,Huesca,Granada,614695,Ro Abajas,Defender,68,30,1,81.7,54.6,81.7,54.6,100,59.7,5683,1,Out,null,Foot Clearance,Clean,Formation change,Formation change | Pass | Pass,0,1,away_winning,5683,343,433,4110,5683,false,1,138,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571546_656,0,0,0,99.7,48.7,0,0.19911013543605804,0.0
-466558126733327,2571572_1_19_LaLiga2,2571572,950,1267333,2025-10-12T13:00:00.000Z,1267192-1267438,2025,102,1,null,-27,BallDrive,950,Albacete,Ceuta,1,950,14705,Albacete,Ceuta,466558,Jon Morcillo,Forward,3,59,1,null,null,null,null,22.32,57.85,950,1,Pass,null,Foot Clearance,Clean,Attempt Saved,Attempt Saved | Save | Pass,0,0,draw,14705,442,433,239,950,true,0,19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571572,null,null,null,null,null,null,null,null
2839364113,2571489_2_164_LaLiga2,2571489,1564,1910906,2025-08-24T18:30:00.000Z,1910862-1911138,2025,102,2,716,13,Miss,1564,Almería,Cultural Leonesa,0,2506,1564,Cultural Leonesa,Almería,248506,Arnau Puigmal,Midfielder,83,9,1,92.1,32.1,7.900000000000006,67.9,100,48.4,1564,1,BallDrive,null,Foot Clearance,Clean,Pass,Pass | BallDrive | Out,0,1,away_winning,2506,4231,3421,4989,1564,true,0,164,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571489_716,0,0,0,98.4,44.4,0,0.09135497361421585,0.0
2868279987,2571607_2_184_LaLiga2,2571607,407,1621546,2025-11-02T15:15:00.000Z,1621317-1622216,2025,102,2,868,5,Out,407,Las Palmas,Sporting de Gijón,0,616,407,Sporting de Gijón,Las Palmas,580600,Milos Lukovic,Forward,89,11,0,100.4,39.0,0.4000000000000057,61.0,null,null,616,0,Miss,null,Foot Clearance,Clean,Out,Out | Pass | Foul,0,0,draw,616,4231,541,5351,407,true,0,184,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_102_2571607_868,null,null,null,null,null,null,null,null
2860427997,2572020_1_133_LaLiga2,2572020,178,1502876,2025-10-18T15:15:00.000Z,1502737-1502928,2025,23,1,315,15,Attempt Saved,178,Barcelona,Girona,1,178,2893,Barcelona,Girona,209712,Frenkie de Jong,Midfielder,25,51,1,86.4,50.9,13.599999999999994,49.1,100,47.7,2893,1,Save,null,Foot Clearance,Clean,Corner Awarded,Corner Awarded | Pass | Clean Foot Clearance,1,1,draw,2893,4231,442,1551,178,true,0,133,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,false,0,2025_23_2572020_315,98.2,50.9,0,98.73694,48.23529,0,0.2740463614463806,0.21600887179374695
